"EVAL_GRP","FORTYPCD","COUNTYCD","VOLCFNET"
272021,901,5,1023447.38572879
272021,904,5,1298900.32221006
272021,102,7,7053408.78091463
272021,121,7,1456728.16203946
272021,127,7,3225954.28244097
272021,503,7,190981.950807269
272021,509,7,524992.282973948
272021,901,7,1097370.78508186
272021,962,7,856210.637289346
272021,503,9,1484615.43091671
272021,102,17,7707476.97931542
272021,122,17,2193397.18885023
272021,901,17,371698.541551734
272021,102,21,18817249.0093649
272021,409,21,718314.968914052
272021,503,21,3947719.01865858
272021,509,21,1182570.30788338
272021,801,21,2419984.95527594
272021,901,21,6557565.32954599
272021,902,25,2216917.29369016
272021,102,29,2482015.68448057
272021,503,29,1051770.00870627
272021,520,29,283439.79859015
272021,901,29,5272949.42759551
272021,902,29,1515822.09083801
272021,102,31,12402958.8650601
272021,121,31,NA
272021,127,31,2863029.66963144
272021,901,31,1443647.10362836
272021,902,31,2109688.69967698
272021,102,35,12677949.0123712
272021,503,35,4966193.42174174
272021,505,35,14658215.6032066
272021,509,35,1153698.32560196
272021,805,35,5144214.8753771
272021,901,35,3569483.23605917
272021,520,39,2876279.68304638
272021,503,45,6351831.31495969
272021,503,49,2218157.84394224
272021,101,57,5856373.93733437
272021,102,57,8405479.25233549
272021,103,57,5490193.46859695
272021,409,57,NA
272021,701,57,655974.494101207
272021,901,57,4463954.12056551
272021,102,59,11829602.3448904
272021,101,61,415195.837188848
272021,102,61,13536643.6371342
272021,126,61,99388.8093230226
272021,505,61,9469168.46362668
272021,701,61,1350211.41335735
272021,801,61,NA
272021,901,61,18003627.5982339
272021,902,61,11659508.8053642
272021,999,61,39828.2818878813
272021,505,65,3235206.51589768
272021,517,65,504845.586373827
272021,102,71,7185960.17603355
272021,121,71,NA
272021,122,71,9673353.06730447
272021,701,71,83562.5094234647
272021,805,71,832302.084900212
272021,901,71,3680982.37665556
272021,904,71,1715484.11457172
272021,999,71,29133.5256431822
272021,102,75,8440799.35114741
272021,121,75,725204.675387258
272021,122,75,2569519.79906768
272021,125,75,674909.915095988
272021,801,75,7567910.99959494
272021,805,75,8803617.84895522
272021,901,75,2239682.00805459
272021,962,75,40267.2498310613
272021,999,75,121258.42105089
272021,102,77,8731723.4447037
272021,901,77,NA
272021,902,77,202094.79219326
272021,122,87,1822074.6617678
272021,701,89,331798.861181667
272021,901,89,956377.310825398
272021,503,95,2741642.72014567
272021,805,97,10988506.3322784
272021,503,109,2010876.07340108
272021,503,111,4714034.57941101
272021,517,111,NA
272021,999,111,1378728.10622888
272021,901,113,24867.1659837833
272021,102,115,7755735.31382427
272021,503,115,640260.628014465
272021,505,115,6157917.11092525
272021,509,115,1761229.98216598
272021,517,115,1436745.83319576
272021,701,115,37583.7445920889
272021,801,115,2159270.31149909
272021,805,115,5527904.71910583
272021,809,115,370901.596064572
272021,901,115,2653288.19755136
272021,902,115,4310374.04860271
272021,102,135,11782223.5484387
272021,517,135,1604910.21571744
272021,901,135,4525377.45604741
272021,101,137,253788.28418655
272021,102,137,25850595.5997378
272021,409,137,2422295.823205
272021,701,137,173060.369175669
272021,801,137,7190358.43311287
272021,809,137,409722.790074035
272021,901,137,3918275.02245016
272021,902,137,10006261.7906038
272021,962,137,204238.052162677
272021,503,141,2364604.64921383
272021,517,143,6100775.88027184
272021,102,153,2137094.11021232
272021,102,159,10894111.8048901
272021,503,169,2517150.05485467
272021,512,169,1688521.37472451
281987,406,1,9923931.59575974
281987,500,1,9037173.11583819
281987,503,1,51081899.6772736
281987,706,1,13813491.4506864
281987,161,3,2833048.94505049
281987,406,3,130522.468646906
281987,500,3,2372933.22666401
281987,503,3,19648235.5994708
281987,161,5,135495025.798926
281987,162,5,32240685.8408755
281987,406,5,15804438.4890106
281987,500,5,791125.963075633
281987,503,5,31090020.0671254
281987,504,5,12821732.6474878
281987,161,7,34885666.6986293
281987,162,7,6584207.27996921
281987,406,7,25114227.4294232
281987,503,7,58615856.6950758
281987,600,7,14099108.5182874
281987,602,7,19279158.4778959
281987,161,9,16881964.4982549
281987,503,9,17579936.8143273
281987,500,11,3430122.51291318
281987,602,11,3655197.37387199
281987,704,11,4000279.41825998
281987,705,11,16668316.8558865
281987,706,11,6113262.05795614
281987,161,13,6365671.09701795
281987,404,13,14179090.2562627
281987,406,13,8247764.43507869
281987,503,13,12142951.910112
281987,508,13,5857400.67190346
281987,161,15,16987073.5388431
281987,404,15,738866.045465244
281987,500,15,1968045.21344187
281987,503,15,30154081.2175594
281987,602,15,9128745.68438958
281987,161,17,43141925.8300152
281987,406,17,25624235.650094
281987,503,17,13350148.919073
281987,508,17,1800238.78107558
281987,161,19,32165149.5014436
281987,404,19,9680174.82131969
281987,406,19,12913138.861136
281987,503,19,39704989.6087698
281987,602,19,1267566.33063949
281987,161,21,16925371.6823389
281987,406,21,NA
281987,503,21,21376317.3911784
281987,520,21,NA
281987,600,21,16931844.6033744
281987,706,21,12792324.9953364
281987,161,23,26742189.6009074
281987,404,23,572178.854347017
281987,406,23,12637842.8053133
281987,500,23,2493272.29678415
281987,503,23,17925507.5172523
281987,406,25,12611634.6596248
281987,500,25,3034490.22889839
281987,600,25,8423408.36898126
281987,600,27,3829247.90290699
281987,706,27,7213701.99238973
281987,161,29,56394357.2078715
281987,162,29,16295369.7972506
281987,406,29,54339808.8812646
281987,503,29,44749076.7688399
281987,508,29,1536434.79424955
281987,520,29,1077737.63673271
281987,600,29,8211369.28887834
281987,161,31,2587574.64187022
281987,406,31,10408705.838639
281987,407,31,7908714.2925919
281987,500,31,1697167.78999139
281987,503,31,4911120.78136673
281987,600,31,7229428.23763276
281987,602,31,1181741.40501056
281987,141,35,57961886.5688826
281987,142,35,NA
281987,161,35,27658692.3501963
281987,403,35,13112021.3711818
281987,404,35,10102589.3184042
281987,406,35,15828461.3867968
281987,407,35,3039281.87679516
281987,500,35,1368781.61693162
281987,503,35,NA
281987,608,35,5343309.17834062
281987,161,37,174693331.035101
281987,404,37,10675960.5080577
281987,406,37,54821243.4234978
281987,500,37,3132425.23597141
281987,503,37,27599870.9235159
281987,520,37,7442028.71522366
281987,141,39,9332024.08412318
281987,161,39,10411069.4881913
281987,162,39,7540995.9185806
281987,403,39,5233453.37082315
281987,406,39,8265740.50361928
281987,407,39,7175539.68024801
281987,500,39,1854157.11034467
281987,503,39,9231768.44954593
281987,608,39,14530912.4789204
281987,142,41,62938542.1122563
281987,161,41,37840352.7559412
281987,404,41,6037015.82196283
281987,406,41,44122466.5719082
281987,407,41,17898227.7419267
281987,503,41,15864440.558861
281987,600,41,10044620.0286747
281987,602,41,10008238.0943648
281987,605,41,5218056.14418767
281987,161,43,17311231.7735314
281987,162,43,16216490.9537556
281987,402,43,9450945.65531954
281987,404,43,5614788.37295784
281987,406,43,1079780.63564505
281987,503,43,16666793.1329055
281987,142,45,7523919.92841205
281987,161,45,2510313.67237403
281987,407,45,4749943.86239633
281987,500,45,NA
281987,503,45,NA
281987,520,45,1029101.7059178
281987,600,45,2446906.32092654
281987,141,47,2915621.04444615
281987,142,47,2987992.05288686
281987,161,47,NA
281987,403,47,2407444.08878423
281987,407,47,16398918.0631577
281987,503,47,2659154.39583849
281987,520,47,4880891.46194364
281987,608,47,5007738.40104016
281987,161,49,24311553.8410381
281987,406,49,3852923.49791188
281987,503,49,23515900.4269006
281987,602,49,8131352.4406711
281987,161,51,9125095.06694562
281987,404,51,30794693.022703
281987,503,51,38633261.7016367
281987,602,53,5936735.61306504
281987,500,55,7231309.05435567
281987,602,55,9633018.62281297
281987,706,55,29525029.5024436
281987,161,57,16400385.4501127
281987,406,57,NA
281987,500,57,NA
281987,503,57,13382052.800274
281987,600,57,2386711.05808708
281987,602,57,13451215.0152449
281987,608,57,4527491.95334089
281987,142,59,28748545.8085048
281987,161,59,661852.730818886
281987,406,59,NA
281987,407,59,6510376.69217943
281987,500,59,5099332.31406881
281987,503,59,14486981.7412374
281987,600,59,4490323.36702966
281987,608,59,882301.832984781
281987,161,61,52901842.0466959
281987,162,61,32136706.575333
281987,404,61,7782651.06329994
281987,406,61,NA
281987,409,61,13355077.3075678
281987,500,61,1445714.83881662
281987,503,61,38540930.7965766
281987,600,61,5458226.41423428
281987,161,63,32429224.0650439
281987,406,63,3042751.47497787
281987,500,63,22417440.1171212
281987,503,63,57372222.3927368
281987,520,63,11975426.9457769
281987,600,63,13544070.8388659
281987,602,63,7900357.12146203
281987,703,63,15333934.6977431
281987,161,65,13267856.2760298
281987,162,65,2642200.92938867
281987,406,65,5144203.92287624
281987,500,65,NA
281987,503,65,1090581.54218878
281987,141,67,16765702.2295376
281987,142,67,20676929.339407
281987,161,67,43281558.3407245
281987,403,67,4028157.24004959
281987,406,67,8830959.2904724
281987,407,67,10798509.5044625
281987,503,67,20696445.1603722
281987,600,67,12102174.6577899
281987,602,67,12132287.5179136
281987,608,67,19385022.6746414
281987,161,69,167507677.489846
281987,162,69,13357062.1706492
281987,406,69,7612963.35904885
281987,500,69,NA
281987,503,69,7489135.0341217
281987,600,69,152230.043204843
281987,608,69,24367817.6203218
281987,161,71,46685945.9648303
281987,406,71,11307296.8095585
281987,503,71,18985359.4770708
281987,600,71,3480872.37046016
281987,602,71,7054397.60720342
281987,141,73,38584724.8637224
281987,142,73,5197327.50541128
281987,161,73,27691129.4961887
281987,403,73,8416596.52547162
281987,407,73,9995554.65051292
281987,503,73,5763898.45681534
281987,600,73,5482383.00728739
281987,161,75,53263929.3619095
281987,162,75,13143532.5431556
281987,404,75,9703605.64846215
281987,406,75,NA
281987,500,75,760878.444396748
281987,503,75,23724194.9928605
281987,142,77,11202306.6688181
281987,161,77,35754251.8954923
281987,162,77,11191535.5730737
281987,406,77,30941277.4031978
281987,500,77,NA
281987,503,77,2877562.49939229
281987,600,77,7124465.22965347
281987,161,79,36658016.6230125
281987,162,79,11741601.7528918
281987,404,79,6586017.71828148
281987,406,79,11735321.0640126
281987,503,79,35833175.2028047
281987,600,79,3575307.13972762
281987,602,79,4988476.43002143
281987,503,81,4279499.90304129
281987,602,81,8017030.90152458
281987,602,83,20734702.9071985
281987,161,85,28407442.2584746
281987,162,85,18511165.6575842
281987,404,85,8953129.10786223
281987,406,85,14345298.4509335
281987,407,85,20509081.3193407
281987,503,85,13919352.2496976
281987,520,85,13453948.0626057
281987,600,85,13530195.926963
281987,161,87,13965820.2821329
281987,406,87,18295020.211985
281987,508,87,459616.917860515
281987,600,87,7195625.13372329
281987,704,87,446474.106555181
281987,161,89,7166915.38189762
281987,162,89,16078213.9222053
281987,404,89,5714213.54708221
281987,406,89,2524408.6595377
281987,500,89,2494299.51672546
281987,503,89,10773987.8771358
281987,600,89,6393766.95870012
281987,602,89,4124935.38531607
281987,706,89,2254723.04772684
281987,161,91,15502024.4666673
281987,406,91,9974060.54412817
281987,407,91,NA
281987,500,91,4808175.39273524
281987,503,91,9684095.34283482
281987,600,91,5309452.36128593
281987,706,91,7640029.85943841
281987,162,93,12737777.0236524
281987,404,93,17968875.1173625
281987,503,93,2014673.3320001
281987,706,93,2922592.76397386
281987,161,95,16565964.5404592
281987,406,95,26323153.7169267
281987,500,95,2667744.53968656
281987,503,95,35451848.7139262
281987,508,95,7628092.82397259
281987,520,95,2643426.01835261
281987,600,95,20733775.9145447
281987,602,95,16176541.0701826
281987,161,97,NA
281987,162,97,1185118.68861163
281987,404,97,1114395.77043364
281987,406,97,285433.548961961
281987,503,97,14423709.0496618
281987,161,99,12643902.6809466
281987,406,99,20922659.1926041
281987,500,99,1772507.18457446
281987,503,99,20639748.2969504
281987,600,99,1091626.451068
281987,602,99,395637.420709342
281987,608,99,7110943.90097046
281987,142,101,12181119.0385052
281987,161,101,39175084.0825579
281987,162,101,7954626.54511581
281987,406,101,29806058.1978624
281987,500,101,449363.701656872
281987,503,101,13670616.1229692
281987,600,101,9433980.22598515
281987,602,101,5410265.70970051
281987,608,101,NA
281987,161,103,91088510.3612276
281987,162,103,16002270.3497343
281987,171,103,9660457.73219431
281987,406,103,46163728.1061574
281987,503,103,15854254.2554742
281987,600,103,6367871.89848479
281987,602,103,2138718.49576198
281987,605,103,NA
281987,161,105,32430917.2636783
281987,402,105,2452869.23918749
281987,406,105,24100304.180091
281987,500,105,NA
281987,503,105,17914761.1001518
281987,161,107,16023889.0109883
281987,406,107,7531308.15696727
281987,503,107,15802408.3377291
281987,141,109,20650538.5684207
281987,142,109,29568163.9192748
281987,161,109,38139148.6922038
281987,162,109,7000913.35525179
281987,406,109,6916754.98081178
281987,500,109,318068.467469728
281987,503,109,8836235.42492498
281987,520,109,4888393.1943456
281987,600,109,6805524.59722479
281987,608,109,8928395.56321163
281987,141,111,69840741.8652082
281987,142,111,38934857.2716222
281987,161,111,43803930.5532729
281987,162,111,8266451.1509585
281987,403,111,12068263.0735886
281987,406,111,16655151.5698349
281987,500,111,2632843.84234389
281987,503,111,12096562.2828014
281987,600,111,12103926.0657573
281987,602,111,175911.172896331
281987,161,113,39367193.0228747
281987,406,113,3984207.01558925
281987,500,113,2088740.85143662
281987,503,113,12071155.1416404
281987,161,115,2076878.56240386
281987,404,115,1659535.77737779
281987,406,115,6115636.43979323
281987,503,115,12890393.3653242
281987,161,117,NA
281987,404,117,NA
281987,406,117,347758.174722313
281987,503,117,8452174.95774502
281987,600,117,2689866.60267625
281987,161,121,91704197.2924253
281987,402,121,3848809.03798816
281987,404,121,12649523.1085321
281987,406,121,29113006.6325504
281987,501,121,4478479.33903046
281987,503,121,60347386.8083218
281987,508,121,2514589.59995345
281987,161,123,92724998.3913224
281987,404,123,9484407.84292782
281987,406,123,14132437.7083515
281987,500,123,4031077.25293006
281987,501,123,3153702.22090083
281987,503,123,32255133.1366467
281987,600,123,5370064.28407945
281987,602,125,31727691.5418215
281987,161,127,34095138.7633569
281987,162,127,17115628.044053
281987,406,127,16121782.1123801
281987,500,127,620856.61872236
281987,503,127,13374958.7468608
281987,600,127,6451222.7384782
281987,602,127,5483069.98288776
281987,608,127,7970232.35437939
281987,161,129,112639481.780412
281987,162,129,42535512.2595311
281987,404,129,2780379.69467438
281987,406,129,52473457.036652
281987,500,129,695964.109142987
281987,503,129,41974121.9689447
281987,508,129,531431.049529907
281987,600,129,1449963.85065244
281987,602,129,4259812.64517287
281987,141,131,26372677.4885135
281987,142,131,27659618.3856929
281987,161,131,7814599.79166812
281987,406,131,7411095.86298856
281987,407,131,5522777.95368945
281987,503,131,9776371.26450993
281987,608,131,2954801.67249532
281987,607,133,3980984.51153396
281987,503,135,6662666.83498665
281987,602,135,5454376.81381952
281987,406,137,7553786.13997566
281987,500,137,NA
281987,503,137,18082873.1784493
281987,161,139,NA
281987,162,139,5231929.21753026
281987,404,139,4693953.29777629
281987,500,139,2344658.29106938
281987,503,139,25174719.6562419
281987,600,139,4199715.42697946
281987,161,141,377704.890959776
281987,406,141,6142125.49195033
281987,500,141,1065179.94839894
281987,503,141,18034598.3548317
281987,706,143,14213615.6286302
281987,406,145,14149989.1222304
281987,501,145,1423230.83236707
281987,503,145,2322636.50753326
281987,161,147,10970401.7114299
